"9960031276"	50
"9799634822"	43
"9806273389"	50
"9964915934"	22
"9850207930"	20
"9990632405"	18
"9791195180134"	19
"9810233094"	43
"9867323289"	53
"9879517024"	45
"9960315991"	9
"9963839401"	49
"9802631027"	8
"9810082924"	45
"9798615158"	46
"9966882103"	40
"9799545283771"	43
"9794331058"	49
"9879100816"	17
"9794613614"	42
"9833606016"	36
"9972691357"	11
"9798094883"	15
"9796866293"	52
"9994195719"	27
"9953367310"	32
"9789998958173"	12
"983623053X"	52
"9963761402"	18
"9856194458"	9
"9984774058"	33
"998855088X"	30
"9978720685"	17
"9820400910"	13
"9840728318"	21
"9864152343"	38
"9882021263"	52
"9803541439"	35
"9986340071"	29
"9974653223"	33
"9990109044"	37
"980231126X"	13
"9879871583369"	40
"9806075048"	13
"9975926991"	22
"9963090214"	37
"9789999463461"	18
"999170258X"	23
"9854388735"	50
"9973902173"	19
"9820203171"	45
"9844121347"	7
"9993353140"	14
"9879375076"	48
"9991674748"	7
"9789999869447"	13
"9992377720"	45
"9978160388"	35
"9972691136"	40
"9988768400"	49
"9875189332"	29
"9990575681"	25
"9993879835"	36
"997420304X"	30
"9814155926"	34
"9974394171"	47
"9789999260138"	39
"9966948392"	24
"9968972940"	15
"9975974635"	49
"9988824130"	44
"9990564493"	15
"9990941920"	52
"9875071617"	36
"9867532236"	52
"997292310X"	12
"9789998953949"	32
"9988584296"	40
"9992010932"	32
"9879918010"	8
"9794280291"	38
"9990575452"	41
"9978970525"	20
"9792410869"	34
"987115500X"	20
"9879639014"	16
"9990576211"	46
"9856704005"	40
"979803452X"	24
"9971775719"	33
"9847130442"	14
"9972627454"	31
"9856015979"	13
"9797090337"	51
"9792001557"	48
"9798184242729"	7
"9981090131"	39
"9813055197"	37
"9800007520"	13
"9868019613"	51
"9984142485"	19
"9839257498"	26
"9810222238"	20
"9977673616"	43
"9812300899"	36
"9806079361"	22
"9813083360"	9
"9966083138"	49
"981012399X"	25
"9972810046"	9
"9875400262"	38
"9789999911269"	19
"9990560005"	7
"9799340276"	26
"9957022334"	49
"9949110939"	7
"9993045632"	42
"9992960523"	18
"9976963572"	35
"9799759198335"	43
"9799335078"	51
"9958430827"	29
"9799901073"	51
"9992300345"	28
"9960955915"	34
"999166372X"	28
"9961602730"	42
"9973815270"	50
"9975972128"	17
"986780483X"	43
"9993076023"	7
"9789999681759"	37
"9802122076"	35
"9854851699"	47
"9967010088"	8
"9961668847"	20
"979979644X"	9
"9992711698"	42
"9848193042"	17
"9974553040"	18
"9977661405"	13
"9977648778"	29
"9974421098"	52
"9986091594"	19
"9989862001"	21
"9789998907560"	50
"9794140074"	14
"9813016361"	51
"9789998315273"	17
"9994254160"	40
"9806096363"	35
"9992767804"	51
"9798575773092"	43
"9966915311"	37
"9792694005"	10
"9802440418"	13
"9836223088"	53
"9844370116"	24
"9789999706124"	17
"9861620621"	39
"9796922312"	19
"9875180696"	49
"9843203216"	32
"9978863354"	32
"9810232187"	35
"997291710X"	47
"9867848020"	42
"9960490718"	26
"9794611751"	51
"9789999796354"	39
"9794580406"	28
"9802550108"	18
"9960757722"	45
"9879700961"	52
"9789999025294"	26
"9985822803"	22
"9836236902"	16
"9992430168"	28
"9994694561"	13
"9794613509"	12
"997804552X"	7
"9789998365971"	16
"9961641906"	19
"985080453X"	9
"9960320219"	43
"9979531525"	44
"9797091465"	52
"9992716584"	51
"9979306513"	17
"9806173228"	22
"9991210881"	34
"9823660107"	39
"9789998996038"	37
"9971623145"	14
"9993355801"	27
"9992446692"	7
"9847320004"	48
"9789998879683"	9
"9793118814"	25
"9810231083"	41
"9879671031"	26
"9972424618"	29
"9861310851"	28
"9963840507"	37
"9977302448"	41
"9798116445"	42
"9800722742"	46
"9795430734"	16
"9846150059"	48
"9971625334"	11
"9965471541"	20
"9789998381087"	17
"9810517505"	10
"9806023153"	37
"9980854243"	32
"9856374138"	13
"9981841412"	43
"9848106820"	50
"9799790247"	36
"9864195298"	18
"9810215959"	8
"9977650020"	40
"9803961365"	26
"9961644182"	9
"9974410150"	34
"9965902968"	49
"9812563237"	27
"9960568865"	31
"9848193930"	36
"9960780961"	34
"9961671813"	42
"9802081752"	37
"9992535954"	32
"9848141162"	9
"9950007022615"	44
"9798681541"	52
"9879020049"	43
"9989580367"	49
"9789999957274"	33
"9990395128"	41
"9792648038"	26
"9879825519"	40
"979938107X"	43
"9800707433"	18
"9794120766"	28
"9789999260091"	23
"9961716000"	36
"9861127291"	32
"9789998470804"	27
"9960260607"	10
"9797091783"	24
"9962027861"	18
"9989581630"	38
"9978425993"	10
"9972631036"	14
"998395400X"	41
"9794193151"	16
"9856390729"	19
"9979550384"	51
"9974101034"	44
"9971881888"	13
"9974653487"	12
"9960563006"	23
"9789999728928"	12
"9789999472173"	48
"9789998379794"	40
"9972463222"	28
"9966870032"	49
"9956140015"	50
"9963757014"	45
"9848401210"	33
"9994079638"	43
"9964720270"	38
"9875400238"	51
"9964702191"	7
"9795921614"	27
"9838311413"	13
"9977644144"	43
"9981025593"	48
"9794207489"	33
"9850203641"	52
"9978864040"	46
"9871057091"	24
"9879030613"	51
"9797090876"	38
"9810233388"	14
"998761776X"	50
"9981838942"	18
"997347032X"	12
"9796260530"	12
"9794192899"	9
"9799781604"	24
"9964991002"	13
"9879494490"	9
"9979532602"	35
"9960623351"	20
"9791186701089"	48
"9810241062"	23
"9791551006"	31
"9960032485"	26
"9960910601"	21
"9953366756"	15
"9839768018"	15
"9802370266"	16
"9800706674"	28
"9822038356"	15
"9789998374959"	49
"9810209746"	49
"9991705961"	29
"9789998333413"	7
"9977640793"	39
"9993021172"	23
"9802920215"	50
"9992442093"	19
"9789999427555"	44
"9803600273"	38
"9972540979"	16
"9989613524"	40
"9989323844"	47
"9789998317925"	52
"9984043207"	24
"9958200643"	9
"9972410102"	39
"998581116X"	43
"9799577623217"	19
"9810216106"	48
"9995410079"	41
"979666321X"	12
"9991600582"	43
"9991122494"	33
"9960912469"	25
"9810234910"	40
"9879121724"	25
"9789999338493"	28
"9812046283"	15
"997310000X"	41
"9879721101"	50
"9799664217"	31
"9800112227"	25
"9861200517"	27
"9992271021"	45
"9972423948"	42
"987919229X"	37
"9812380248"	51
"9991491309"	40
"9794149330"	24
"998183890X"	20
"9798187474875"	52
"9978721215"	40
"9795383175"	13
"9992816538"	11
"9867810333"	50
"9974490774"	31
"9836209344"	21
"9789999752619"	44
"9802381756"	52
"9960751740"	24
"9957051288"	17
"9975903045"	17
"9961768272"	46
"9957021575"	36
"9970022458"	24
"9792211160"	12
"9841200112"	8
"9981825077"	9
"9960413381"	50
"9973412885"	30
"9843000004811"	15
"9974585015"	22
"9793646063"	14
"9974607019"	37
"9812380981"	45
"9839979124"	13
"9789999138864"	50
"9961611233"	34
"986763005X"	41
"9796022558926"	27
"9974776791"	45
"9972622185"	47
"9806430336"	10
"9992620250"	9
"9991296913"	39
"9978840710"	19
"9868090490"	10
"9960343014"	40
"9789998609976"	39
"9875180076"	47
"983620394X"	32
"9797990648"	22
"9992123427"	25
"9802332658"	16
"9971508877"	52
"9974001331"	35
"9953417237"	10
"9979203242"	7
"9800010904"	50
"9799802792"	51
"9867537416"	12
"9789999736435"	29
"9832535557"	23
"997260523X"	41
"9798506065"	40
"9961744195"	7
"9996680373"	26
"9799935407"	33
"9789999984270"	19
"9806149637"	42
"986751730X"	11
"9992400269"	38
"9791565851114"	45
"9810226128"	42
"9882017363"	43
"9812102140"	30
"9994282743"	22
"9879578732"	50
"9812387447"	12
"9988614098"	12
"9992480009"	10
"9974590922"	44
"9963764738"	27
"9960402681"	30
"997896634X"	45
"9864184598"	50
"9879768507"	36
"996094638X"	11
"979709104X"	20
"9994134634"	49
"9793472804"	30
"9989485968"	50
"9973320123"	39
"9988830025"	31
"9984905446"	8
"9977901538"	34
"9875631256"	18
"9994076957"	37
"9994076868"	40
"9810243383"	20
"9976690347"	51
"9802140384"	30
"9793525487"	45
"9962029236"	28
"9979316276"	9
"9836244840"	11
"9960900681"	27
"9843234693"	25
"999349321X"	27
"986779947X"	35
"986140015X"	38
"9985650743"	32
"9810211384"	25
"9974553067"	18
"9953710473"	14
"9889805723"	21
"9986757134"	44
"9810231059"	42
"980200099X"	7
"9789999486736"	23
"9796884755"	18
"9794163805"	29
"9975903401"	22
"9799299195"	18
"9983993279"	26
"999434207X"	44
"9958211440"	45
"999582327X"	41
"9831641213"	47
"9794217417"	31
"9789998323193"	28
"9973312694"	52
"9964303335"	17
"997051111X"	20
"9794039039"	15
"9798015398"	38
"9960701646"	32
"9789998300791"	33
"9800700641"	52
"9992120525"	43
"9992943114"	37
"9836293418"	15
"9812041605"	11
"9840600729"	39
"9867884361"	10
"9789999987653"	23
"9978990305"	25
"9864252550"	7
"9978046917"	30
"9851410012"	9
"980317133X"	51
"9864150995"	35
"9875820083"	29
"9960140199"	50
"9840690043"	45
"9798680502"	11
"984458146X"	19
"9798589546019"	17
"9975927661"	50
"9992972254"	47
"9974450047"	29
"9812044027"	51
"9793565179"	47
"9789999141079"	34
"9971505436"	11
"9836277706"	27
"9992962909"	21
"9988798008"	47
"9974397235"	50
"9847022900083"	34
"9973703286"	12
"9980840684"	15
"9957022075"	16
"9850807512"	29
"9992437049"	13
"9854454045"	34
"9882012329"	32
"9810217870"	19
"9985786807"	10
"9958411296"	17
"9951060439"	44
"9987640389"	38
"9879776380"	47
"9793789122636"	29
"9796664089"	37
"9871125151"	33
"9840802569"	18
"9832479312"	22
"997246203X"	36
"9961008308"	53
"9966944087"	23
"9802215589"	13
"9803000012"	24
"9992730951"	16
"9978861025"	24
"9800005161"	17
"9813068639"	49
"9790072840543"	31
"9993085316"	22
"995336060X"	26
"9789998830035"	38
"9800107851"	36
"9992442069"	16
"9968742686"	26
"9793600187"	36
"9960924721"	7
"9953470545"	7
"979924305X"	50
"9978841504"	52
"9789999882040"	32
"9992589515"	51
"987508185X"	15
"9798496310"	47
"9789998871335"	20
"9789999902199"	40
"9978823433"	41
"9993381721"	52
"9986529050"	16
"9960627802"	19
"9961822064"	14
"9990968993"	25
"9966253548"	15
"9987667775"	17
"9799722403"	7
"9978862579"	15
"9966910018"	42
"9802323896"	23
"9861380302"	16
"9839566008"	10
"9801223839"	12
"997246198X"	37
"9810506856"	49
"9994280635"	30
"9965593043"	32
"9799708109"	11
"9975720129"	20
"9791519226"	7
"9958741814"	47
"9975958648"	15
"9954423796"	9
"9810244606"	47
"9797801969"	37
"9789999794114"	51
"9992630744"	53
"9991603964"	52
"9867885236"	23
"9864244442"	26
"9988072236"	18
"9867247388"	46
"9994008293"	14
"9978622799"	13
"9802161748"	31
"987112550X"	37
"999413857X"	20
"9992620064"	40
"9990501343"	37
"9974360250"	50
"9981149799"	32
"9789999458696"	29
"9810214480"	14
"9963601030"	12
"9799603129"	41
"9871220200"	29
"983627541X"	34
"9794206075"	47
"9992437286"	29
"9966467521"	19
"998201059X"	42
"9971508443"	40
"9812040463"	51
"9958200120"	39
"9963750079"	40
"9802760218"	53
"9879550706"	22
"9861149937"	25
"9836243224"	28
"9966250662"	27
"9957090496"	37
"9972977617"	42
"9980017791"	9
"9794592773"	7
"9972904938"	7
"9856147158"	40
"9789998540521"	23
"9810445695"	37
"9988763115"	35
"9977131309"	42
"9798793609"	23
"9974663288"	15
"9867916395"	33
"9993096954"	8
"9789999861335"	39
"996138007X"	43
"9810240511"	13
"9867940113"	29
"9972874257"	12
"9789999670272"	37
"9978045384"	45
"9844017742"	44
"9960917576"	10
"987518909X"	12
"9796863278"	25
"9810222696"	11
"999032364X"	24
"9810489625"	10
"9838208442"	23
"997322048X"	22
"9802630713"	19
"984594003X"	47
"9789998596979"	44
"9978400362"	11
"9993096040"	20
"9851103594"	20
"9867607473"	16
"9992171782"	7
"9806503784"	11
"9990329281"	49
"9799648811130"	26
"9992619481"	43
"9789998618176"	17
"9985821408"	9
"9953441715"	23
"9798563875"	35
"9994027569"	44
"9977978247"	8
"9803300288"	29
"9792458743"	43
"9977830002"	11
"9959291510"	31
"9867883039"	12
"9986458544"	22
"9789999707244"	50
"9976600518"	35
"9799381401"	40
"9993217018"	23
"9839193007"	45
"9820400503"	19
"9840100556"	38
"9977677131"	25
"987518523X"	7
"9839113011"	44
"9871027494"	14
"9955501510"	39
"9959250229"	53
"9879564006"	28
"9791708673"	15
"9953441855"	31
"9971621959"	39
"9850606045"	19
"9792207910"	17
"9812041397"	13
"9796722062"	29
"9789999640688"	9
"9988584865"	13
"9806005198"	25
"9795300423"	11
"9864244159"	41
"9985947592"	30
"9872123624"	44
"9867263596"	49
"9802594067"	37
"9836279075"	36
"9789998477995"	29
"9867151011"	52
"9822033346"	10
"9993318523"	39
"9966836322"	50
"979414780X"	31
"9953411727"	10
"9977820309"	18
"9992123621"	28
"9879577671"	31
"9789999616669"	38
"9791516915"	18
"9799440270"	12
"9867178351"	14
"980074049X"	40
"9839970410"	46
"9861270574"	30
"9953360022"	38
"9864130722"	48
"9993064920"	7
"9965547130"	8
"9789999958035"	21
"9871181043"	47
"9867964403"	19
"9861400915"	23
"9992962569"	38
"9879077520"	40
"9991162607"	48
"9856599539"	41
"9875450022"	25
"9802631701"	49
"9800004734"	22
"9867701208"	15
"9978407561"	42
"9965947902"	47
"9875189677"	44
"9797320650"	34
"999414555X"	29
"9800107347"	45
"9972281507"	15
"9960401596"	49
"9974204143"	32
"9789999654166"	10
"9851103071"	22
"9879104005"	43
"9974589045"	44
"9977470375"	13
"996190334X"	22
"9879473418"	26
"9795532650"	39
"9979808098"	47
"9968954209"	22
"9791187439189"	18
"9977961182"	23
"9957050729"	47
"9799958862"	24
"9992259353"	25
"9954470484"	22
"9963882501"	35
"9991707441"	43
"9963818307"	52
"9789999960182"	24
"9972331881"	9
"9839275305"	52
"9994127969"	51
"9851400521"	50
"9992349026"	22
"9867245253"	9
"9960490742"	38
"9799943272"	29
"9977680353"	28
"9958703289"	24
"986415396X"	15
"9992559780"	8
"9986476178"	49
"9867796187"	46
"9992834110"	34
"9971693194"	18
"9843231546"	43
"9965471002"	21
"987207030X"	40
"9879248023"	29
"9992136006"	45
"9994651048"	35
"9989155482"	29
"9868003253"	8
"9879606078"	46
"9972979377"	9
"9960036995"	45
"9973390245"	48
"9875560243"	21
"9990420149"	25
"9966467475"	12
"9789999538039"	29
"9799073081"	47
"9990511888"	24
"9798312643"	23
"9789998286672"	33
"9993353426"	36
"9789999390835"	31
"9797090728"	21
"9810205996"	32
"9973900456"	23
"9806297024"	20
"9992711035"	14
"9976631774"	13
"9856614538"	21
"980249013X"	34
"9879905709"	29
"9978222553"	20
"9978430253"	25
"9836277714"	40
"9860015805"	53
"9834250002"	12
"997561180X"	52
"9978120351"	32
"979979630X"	53
"9976910584"	13
"9800011700"	30
"9793402032"	25
"9851404004"	35
"9966754032"	52
"9836284117"	15
"9806030346"	8
"9800301445"	26
"9797690997"	41
"9955601175"	8
"9989649898"	10
"9838612014"	20
"980010240X"	12
"9848260048"	47
"9993303143"	22
"9972340457"	30
"9960541568"	12
"9812303421"	24
"9879366034"	53
"9839576186"	16
"9822031475"	20
"9990903743"	18
"9800724796"	53
"9789999712651"	52
"997370763X"	50
"9977672202"	42
"9985802799"	33
"9879933428297"	36
"9867313402"	40
"9806480198"	29
"9837019042"	39
"9999977219"	34
"9960837203"	25
"9879907159"	27
"9867488083"	28
"985140053X"	40
"9867319702"	19
"9798977041"	47
"9794167894"	51
"9867789547"	22
"9966420134"	41
"9974765447"	31
"9965110034"	13
"9974790786"	33
"9792210555"	36
"9993377376"	42
"9991131132"	29
"9982014196"	43
"9867943252"	45
"9794597759"	27
"9960356949"	27
"9867415051"	29
"9790797432528"	34
"9960031217"	16
"9989420033"	18
"9961624122"	32
"9847011700564"	33
"9973470338"	38
"9799719011"	34
"9960726916"	41
"9879389328"	8
"9867137191"	21
"9799911508"	16
"9966992715"	10
"9810003331"	37
"9901417562"	8
"9990333491"	33
"9974755794"	48
"9972910016"	39
"9799635888"	16
"9990563624"	23
"9992230762"	25
"9993073415"	53
"9872179409"	47
"9990578907"	18
"9986491479"	36
"9960001601"	25
"9953680922"	32
"9984611388"	44
"9964701225"	17
"9879473582"	34
"9867906462"	17
"9802320706"	43
"9850900709"	49
"9979313684"	47
"9973440056"	44
"9959816044"	47
"996694866X"	12
"9813016647"	48
"9992620439"	15
"9810224737"	23
"9879254112"	26
"9957091735"	22
"9794120731"	23
"9993835099"	37
"9810044682"	47
"9798409841"	38
"9960045358"	31
"9986513251"	20
"9977470472"	39
"9867694155"	23
"9850800348"	21
"9981023116"	28
"9980921234"	50
"9802123021"	39
"9958703416"	46
"9879061780"	11
"995554807X"	33
"9994072404"	50
"979360302X"	43
"9992737611"	18
"9973703332"	32
"9844584523"	52
"9965419388"	19
"9992737867"	39
"995343199X"	38
"9994180622"	27
"9810217358"	44
"9810201915"	49
"998182674X"	13
"9812567313"	36
"9980019875"	15
"9801100389"	13
"9975620337"	36
"9867782372"	21
"9973220196"	15
"9844060575"	40
"9875540277"	21
"9793062541"	28
"9861360557"	47
"9839438077"	46
"9791529221"	36
"979415606X"	28
"9798496000"	31
"9794163368"	10
"9793279230"	37
"9972835030"	36
"983937303X"	25
"9844371910"	40
"9871019017"	34
"9794070858"	50
"9957242423"	14
"9874341785"	50
"9789999746892"	14
"9975673902"	38
"9820000858"	35
"9959290956"	53
"9799317207"	20
"9810227639"	48
"9964988028"	26
"9964782578"	17
"9847012400968"	36
"9799222168"	10
"9799756106180"	43
"9832514843"	49
"9838120502"	14
"9970022946"	26
"9800001360"	43
"9974390672"	50
"9882014739"	53
"9794083860"	42
"9991663347"	33
"9875181943"	12
"9879454393"	10
"9856010217"	38
"9800761721"	39
"9963853056"	38
"9987617891"	37
"9977170843"	49
"9964953453"	10
"9793988045"	23
"9956320307"	35
"9958200090"	53
"9961783646"	7
"9974670179"	12
"9982011820"	45
"9960439747"	32
"9989886156"	29
"9806103106"	15
"9810500246"	30
"9872020094"	46
"9872088470"	51
"987950352X"	10
"979358016X"	41
"9810537956"	8
"9985770145"	8
"995820004X"	31
"9794191922"	27
"9992762403"	20
"9977641773"	52
"9851408417"	36
"9964781385"	32
"9978920331"	30
"9993403571"	32
"9810458290"	23
"9798059840"	36
"9806741720"	36
"9965669066"	7
"9789999651912"	45
"9963000037"	22
"9867897862"	46
"9802632112"	31
"9985917057"	12
"9848518657"	25
"9992983035"	23
"9864151568"	40
"9988773501"	8
"9832987040"	43
"9793499265"	41
"9879578619"	16
"9867908538"	50
"9963000193"	36
"9789998377646"	42
"9839032275"	27
"9797990451"	22
"9836290745"	8
"9879397266"	30
"9973330145"	16
"9822033214"	16
"9979530162"	46
"9879947002"	53
"9789999414487"	31
"9875140988"	31
"9840502522"	24
"9864220586"	13
"987111012X"	14
"9980840757"	30
"9812303537"	43
"9801102403"	13
"9962530709"	44
"9879110005"	27
"9953740577"	52
"9839629549"	37
"980221356X"	8
"9975936911"	13
"9856194997"	29
"9789999689182"	20
"9803003623"	10
"9972511154"	22
"9993835404"	52
"9985945972"	26
"9958924935"	30
"9799167663"	17
"9840514008"	7
"9789999580168"	33
"9989000000"	48
"987933437X"	17
"9806149947"	35
"9789999638722"	48
"9856194261"	47
"980075024X"	9
"9982130188"	34
"9810220537"	46
"9793330627"	53
"9864171682"	7
"9793564210"	49
"9798771036"	49
"9991749160"	11
"9810083262"	39
"9812387285"	52
"9963576222"	46
"9959223450"	36
"9973418425"	35
"9966960619"	31
"9794599980"	51
"9867743458"	46
"9879022580"	44
"980626617X"	17
"9989970084"	20
"9984390071"	53
"9844122961"	27
"9789999275842"	38
"9839115065"	10
"9882018238"	21
"9798174876446"	18
"9792524401"	13
"9848423001"	35
"9948047680"	35
"9966868194"	21
"9813035129"	33
"9789999991582"	46
"9867906365"	41
"9798015444"	49
"9871042086"	47
"9960640086"	34
"997840046X"	42
"9799630002"	15
"9992877936"	11
"9992776951"	46
"9800008411"	14
"9984536432"	42
"9991201440"	14
"9810215495"	11
"9999980589"	49
"9797954218"	45
"9802754366"	53
"9789999752329"	53
"9971504162"	12
"9978623132"	10
"9879120523"	28
"9875590304"	23
"9810219571"	33
"9797594475"	44
"9799893826278"	8
"9975611192"	47
"9972430162"	7
"9960624196"	27
"9994259180"	52
"999419979X"	10
"9966221719"	52
"9958470829"	20
"9978040110"	7
"9985802381"	34
"9990145156"	15
"9991801227"	26
"9874370653"	9
"998879052X"	30
"9810214634"	32
"9980997699"	50
"9981182060"	41
"9867911113"	51
"9798659287"	53
"9793395079"	33
"9844612253"	42
"9987617840"	21
"9971652900"	47
"9794164119"	35
"9845590438"	42
"9789999866996"	31
"9961623290"	12
"9871060173"	20
"9800707360"	28
"9793925191"	22
"9802307491"	42
"986162113X"	17
"9879396669"	49
"9789999804349"	51
"9978930027"	38
"9794148741"	16
"9810070101"	34
"9861732691"	19
"9971625156"	30
"997930572X"	49
"9990331081"	26
"9965442614"	47
"9990348014"	39
"9879077369"	35
"9799770149"	9
"9864140906"	51
"9992714689"	50
"9812565043"	53
"9844613808"	13
"9838523283"	43
"9978871713"	18
"9879757408"	12
"9789998392335"	30
"9965112444"	37
"9802219010"	20
"9990985138"	9
"9850201061"	49
"9789998872226"	17
"9991664009"	25
"9961660706"	48
"9812382267"	18
"9964970803"	44
"9961390717"	49
"9974570581"	46
"9971902443"	34
"9867683900"	28
"9794142832"	34
"9992585447"	18
"979403603X"	50
"9882017886"	25
"9829032027"	27
"9989151032"	9
"9990632898"	37
"9984634159"	24
"9992953519"	30
"9974653703"	40
"9802240354"	40
"9793988252"	11
"9953298505"	40
"9794562009"	34
"9794148407"	14
"9789998406247"	38
"9960030067"	23
"9794168688"	50
"9789998432055"	15
"9806273567"	15
"9867531027"	13
"9993360287"	53
"9965183333"	30
"9789999073615"	21
"9993076082"	38
"9958820056"	21
"9992885246"	48
"9839701118"	33
"9956110604"	47
"9834077181"	9
"9984634272"	23
"9994257048"	31
"9992886137"	43
"9798589467"	45
"9798258061"	53
"9981994316"	38
"999274927X"	27
"9867834062"	42
"9799653606"	49
"9791158045"	20
"9832385938"	41
"9981196568"	46
"9795914120890"	53
"9994630725"	24
"9971988151"	49
"9793843489"	49
"9800002502"	19
"983846354X"	43
"9812381821"	50
"9995334307"	15
"9882020291"	30
"9792204253"	27
"9848584099"	33
"9799529220"	47
"9872331618"	45
"9879100263"	23
"9789998478589"	10
"9994134280"	12
"9977645140"	29
"9990659729"	14
"9963750494"	17
"9992761067"	52
"9802931667"	7
"9798972031"	17
"9953450420"	44
"9992805544"	7
"9972333086"	12
"9991220887"	27
"9992901675"	41
"9810214979"	51
"9992000066"	40
"9795114980"	8
"979243058X"	38
"9960677060"	7
"9875540412"	51
"9958747014"	12
"9799075793"	7
"9974615038"	52
"9972847748"	34
"9985771257"	14
"9839920715"	51
"9993831247"	47
"9992910518"	21
"9806478983"	28
"9800775803"	45
"9839986678"	25
"9960413829"	53
"9793731729"	14
"9794592366"	33
"9789999053259"	38
"9867431111"	22
"9800766251"	9
"986726374X"	22
"9871125461"	32
"9861173404"	47
"9812542469"	38
"9953330352"	29
"9960202801"	15
"9992560444"	22
"9973122607"	14
"981238281X"	50
"9799804701"	14
"9798128677"	8
"9974420970"	35
"9800101365"	40
"9797245543"	51
"9797800466"	9
"9843000004866"	28
"9990301492"	52
"9973177312"	22
"9867544609"	49
"9976630522"	15
"9966948589"	34
"9964202628"	35
"9875450510"	13
"9964920555"	38
"9992816864"	32
"9803390457"	51
"9961722086"	25
"9789998798847"	42
"9861480919"	42
"9992889365"	19
"9836203958"	23
"9961540417"	44
"9810248059"	47
"9810212259"	18
"9959220621"	38
"9802921599"	30
"9800102051"	37
"9993010456"	19
"9981889210"	21
"9975704867"	19
"9789998458574"	33
"9963550185"	37
"9792545808"	41
"9879739116"	32
"9977230641"	35
"9982010433"	45
"9949102936"	24
"998587837X"	46
"9951080219"	40
"9789998306172"	23
"9844016215"	30
"9966363084"	39
"9789998956179"	32
"9789998415447"	30
"9955033517"	17
"9991621415"	39
"9792399100"	46
"9968140759"	23
"9960208737"	41
"9839638114"	46
"9974000157"	40
"9984612716"	20
"9966846263"	51
"9840513699"	27
"9971504340"	9
"9789998437517"	38
"9861104623"	12
"990088762X"	46
"9978223649"	32
"9958927128"	17
"9963563325"	28
"9847015600402"	14
"9971505878"	10
"9799193516"	42
"9978941134"	32
"998655702X"	23
"985430003X"	15
"9874347392"	35
"9992834439"	23
"9973102150"	21
